Iteration 1: Best Individual: [0.07757695711990409, -0.561168875623409, -0.5886003122036649, -0.5477034948948734, -0.9185586742230369, -0.24864957029203016, 0.4104944197550695, -0.35841095042813675, 0.6233597829901625, -0.13096964055113758], Fitness: 1.1865
Iteration 2: Best Individual: [-0.2723284247258404, -0.7769967721067423, -0.666901706243217, -0.7706950858127366, 0.6569300012866449, 0.3834391779997237, -0.6765155547975676, 0.39070997255809203, -0.39634808388061615, -0.26462624719205263], Fitness: 1.252878048780488
Iteration 3: Best Individual: [-0.17996451998885807, 0.6770003977538438, -0.5262087059601792, 0.4405489808013636, -0.9737958517850182, -0.3439810903208102, -0.631822967590641, 0.22056087331763585, 0.09359682620364165, -0.314460119190642], Fitness: 1.1721666666666666
Iteration 4: Best Individual: [-0.602431054287166, 0.6770003977538438, -0.5393982935760528, 0.37462780891780134, -1, -0.3738486195998492, -0.631822967590641, -0.610489543736312, 0.091528954350319, -0.22703366050329654], Fitness: 1.1981666666666666
Iteration 5: Best Individual: [-0.7353332812982943, 0.1816464512225096, -0.7856224484898336, -0.18895125048220202, -1, -0.19776700091981736, -0.631822967590641, 0.39070997255809203, -0.3442626318145997, -0.23665658805464018], Fitness: 1.2018823529411764
Iteration 6: Best Individual: [-0.7353332812982943, 0.6770003977538438, -0.49341879584564863, -0.08958543952818543, -1, -0.2333555122203625, -0.5566485255445838, -0.6863015610041682, 0.002029846216660955, -0.22703366050329654], Fitness: 1.568151934087418
Iteration 7: Best Individual: [-0.7913082095000236, 0.12905563814942908, -0.7856224484898336, -0.22345535309321624, -1, -0.1715659728764701, -0.5859437094610074, 0.3733023741891416, -0.207811888046493, -0.17009351233710163], Fitness: 1.5754970518898554
Iteration 8: Best Individual: [-0.7717770877660642, 0.20242363581963835, -0.7539558522167428, -0.22345535309321624, -0.9746061141250469, -0.4340080629002598, -0.631822967590641, 0.4521726088693928, -0.32461010733499174, -0.22703366050329654], Fitness: 1.516051282051282
Iteration 9: Best Individual: [-0.7122651194658949, 0.7591277535060581, -0.8180780527708799, -0.20916143725338768, -0.8769966168307831, -0.3800025507051172, -0.631822967590641, 0.5416341657013812, -0.22650780910081322, -0.22703366050329654], Fitness: 2.067734084574723
Iteration 10: Best Individual: [-0.7492380812334344, 0.2441136818799343, -0.4410431673696747, -0.2294339143254288, -0.9411889352165993, 0.46432468846909325, -0.5368321170318011, 0.38769372843052585, -0.4191297241541816, -0.3075605185164606], Fitness: 1.7196198742957212
Iteration 11: Best Individual: [-0.7492380812334344, 0.15311570504211647, -0.8090370454017817, -0.20091069107573178, -0.9320327313430623, 0.3283235784483734, -0.5671989076849427, 0.3355532805259266, -0.2552368648266474, -0.3263001630716036], Fitness: 1.6970571598214672
Iteration 12: Best Individual: [-0.7474239770516656, 0.28722611697000433, -0.4159748408371124, -0.2864186035931579, -0.9064075332519314, 0.28245824250914886, -0.5368321170318011, 0.508618967491652, -0.4191297241541816, -0.2464680274327908], Fitness: 1.7207650825935537
Iteration 13: Best Individual: [-0.7230192672873108, 0.853753325902745, -0.7800590497611964, -0.2294339143254288, -1, 0.5218402496783755, -0.5368321170318011, 0.22516688995170595, -0.3981084806532176, -0.3747255860743619], Fitness: 1.8211243523552585
Iteration 14: Best Individual: [-0.7549999058542277, 0.21121041023095846, -0.52913715274761, -0.2356252248978373, -0.9722501302421177, 0.28245824250914886, -0.5447751099724282, 0.3973444237369677, -0.5036490845980508, -0.4671580916729233], Fitness: 1.8347692335224326
Iteration 15: Best Individual: [-0.7549999058542277, 0.24574282928977562, -0.52913715274761, -0.2356252248978373, -0.898581211005517, 0.28245824250914886, -0.6222317393164373, 0.41740521678674614, -0.5036490845980508, -0.3766745295717707], Fitness: 1.8063432830252175
Iteration 16: Best Individual: [-0.7676802005225126, 0.24574282928977562, -0.52913715274761, -0.2684428574706387, -0.8633528657719023, 0.280357932416863, -0.509084379925927, 0.5317506996524083, -0.5036490845980508, -0.6221059953173009], Fitness: 2.056733467402201
