Iteration 1: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.6590101244637105, -0.3692614460827264, -0.40087070488521404, 0.7191865992339519, 0.5461830762383488, 0.6200255399620767, 0.20258732774395494, 0.9746382971626097], Fitness: 0.017391304347826087
Iteration 2: Best Individual: [0.5535542475533908, -0.5008044648990302, -0.41529270273216823, -0.3692614460827264, -0.40087070488521404, -0.19449894287852487, 0.5461830762383488, -0.37692230213140987, 0.20258732774395494, 0.4958779633986926], Fitness: 0.029864060405932324
Iteration 3: Best Individual: [0.5535542475533908, -0.46013996605380747, -0.41529270273216823, -0.3692614460827264, -0.40087070488521404, -0.19449894287852487, 0.5461830762383488, -0.37692230213140987, 0.20258732774395494, 0.4958779633986926], Fitness: 0.05329718291629417
Iteration 4: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.41529270273216823, -0.3505863289953295, -0.40087070488521404, 0.6530114259895486, -0.4545597723820485, -0.37692230213140987, -0.5757986115657596, 0.46728870217108326], Fitness: 0.054386868686868685
Iteration 5: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.4885216988026269, -0.3505863289953295, -0.4096919666992891, 0.7191865992339519, -0.4545597723820485, -0.37692230213140987, -0.5972917423163842, 0.46728870217108326], Fitness: 0.05747899159663865
Iteration 6: Best Individual: [0.2569442192854249, -0.5008044648990302, -0.41529270273216823, -0.3505863289953295, -0.3398964336555783, -0.19449894287852487, -0.4262425805483084, -0.37692230213140987, -0.5757986115657596, 0.46728870217108326], Fitness: 0.12931000026548228
Iteration 7: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.49498722827968056, -0.3505863289953295, -0.40087070488521404, 0.7191865992339519, -0.4545597723820485, -0.37692230213140987, -0.5757986115657596, 0.4718096399165965], Fitness: 0.07202402444070079
Iteration 8: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.49498722827968056, -0.39802834591319225, -0.3947633121674388, 0.7191865992339519, -0.4545597723820485, -0.37692230213140987, -0.5757986115657596, 0.4718096399165965], Fitness: 0.06811946902654867
Iteration 9: Best Individual: [0.3335993195098692, -0.5008044648990302, -0.49498722827968056, -0.3505863289953295, -0.4096919666992891, -0.19449894287852487, -0.4545597723820485, -0.37692230213140987, 0.021142350460690143, 0.4718096399165965], Fitness: 0.07626335195122842
Iteration 10: Best Individual: [0.285205395647667, -0.5008044648990302, -0.4764918202776129, -0.39802834591319225, -0.3947633121674388, 0.7191865992339519, -0.41265647958969265, -0.37692230213140987, -0.5757986115657596, 0.44310928395928295], Fitness: 0.09877065123794435
Iteration 11: Best Individual: [0.2584698236979323, -0.5008044648990302, -0.49498722827968056, -0.39802834591319225, -0.3947633121674388, 0.632507968168031, -0.4545597723820485, -0.43156049591964407, -0.5757986115657596, 0.5530694864628882], Fitness: 0.1055727993530218
Iteration 12: Best Individual: [0.285205395647667, -0.5008044648990302, -0.4764918202776129, -0.39802834591319225, -0.4096919666992891, 0.7191865992339519, -0.41265647958969265, -0.44367699840050745, 0.10414359421620253, 0.48737350088172876], Fitness: 0.08515315791985201
Iteration 13: Best Individual: [0.285205395647667, -0.5008044648990302, -0.4764918202776129, -0.39802834591319225, -0.4096919666992891, 0.7191865992339519, -0.41265647958969265, -0.43156049591964407, 0.10414359421620253, 0.48737350088172876], Fitness: 0.08647487181645379
Iteration 14: Best Individual: [0.22518453214659728, -0.5008044648990302, -0.4764918202776129, -0.41912581838030377, -0.4096919666992891, 0.7059310377926562, -0.34420513045256473, -0.44367699840050745, 0.10414359421620253, 0.48737350088172876], Fitness: 0.07539861554017266
Iteration 15: Best Individual: [0.22518453214659728, -0.5734352125984319, -0.4764918202776129, -0.41912581838030377, -0.4096919666992891, 0.7059310377926562, -0.34420513045256473, -0.44367699840050745, 0.10414359421620253, 0.48737350088172876], Fitness: 0.10392903304379256
Iteration 16: Best Individual: [0.22518453214659728, -0.5734352125984319, -0.4764918202776129, -0.41912581838030377, -0.39604378883142544, 0.6676367819405635, -0.34420513045256473, -0.44367699840050745, 0.10414359421620253, 0.48737350088172876], Fitness: 0.1344828268857883
Iteration 17: Best Individual: [0.22518453214659728, -0.4133720328083955, -0.5762449368495466, -0.41912581838030377, -0.5059536163278522, 0.7059310377926562, -0.3102700633609, -0.35154891179918873, 0.10414359421620253, 0.48737350088172876], Fitness: 0.1169566861113291
Iteration 18: Best Individual: [0.24885804595631697, -0.5008044648990302, -0.5809178231317518, -0.41912581838030377, -0.5059536163278522, 0.6349157252916693, -0.34420513045256473, -0.4098779226616855, 0.10414359421620253, 0.48737350088172876], Fitness: 0.09630406305420754
Iteration 18: Best Individual: [0.24885804595631697, -0.5008044648990302, -0.5809178231317518, -0.41912581838030377, -0.5059536163278522, 0.6349157252916693, -0.34420513045256473, -0.44367699840050745, 0.10414359421620253, 0.48737350088172876], Fitness: 0.11090560703396804
